#{"t_start": 1768366596.4201388, "env_id": "None"}
r,l,t
-264.904645,113,2825.202448
-298.226757,115,2829.70208
-294.576392,101,2832.423174
-571.567714,152,2836.48857
-497.38873,163,2840.803524
-324.596514,109,2843.733761
-311.2661,119,2846.923102
-258.562055,122,2850.199528
-281.81748,115,2853.288223
-362.997958,123,2856.606846
-496.518395,150,2860.616983
-237.67258,112,2863.62487
-709.802394,166,2868.031753
-495.873514,134,2871.640866
-260.292488,113,2874.691709
-332.341129,109,2877.634924
-358.970856,115,2880.7345
-359.952508,117,2885.340467
-318.582134,105,2888.180142
-224.464904,110,2891.147913
-282.434471,107,2894.029051
-340.708579,109,2896.966817
-242.772265,107,2899.846543
-404.228299,115,2902.950947
-302.610479,120,2906.181648
-271.302329,101,2908.901015
-297.914391,109,2911.849367
-302.136853,107,2914.735168
-400.142353,118,2917.919753
-257.983139,114,2920.963152
-215.729861,97,2923.571712
-366.415285,148,2927.495917
-204.830144,102,2930.230286
-364.887119,111,2933.217783
-267.971287,101,2935.94115
-390.027253,111,2938.934766
-297.004123,129,2943.768263
-320.345666,100,2946.448426
-349.332747,120,2949.64956
-304.140029,128,2953.063199
-337.267563,107,2955.928113
-472.74764,142,2959.677578
-409.042056,109,2962.570779
-394.370502,121,2965.774007
-282.03643,105,2968.56515
-299.93901,109,2971.49537
-527.401186,151,2975.518467
-349.684584,113,2978.539147
-292.341744,112,2981.509718
-235.408451,103,2984.263981
-302.057289,125,2987.598288
-272.540931,106,2990.426905
-212.683775,115,2993.483729
-320.527122,117,2998.041269
-309.09392,115,3001.130934
-573.674077,152,3005.150535
-297.937804,127,3008.539484
-293.939249,108,3011.448859
-208.732757,111,3014.426716
-472.669348,136,3018.078701
-337.113824,108,3020.987608
-251.672984,111,3023.954217
-326.134475,97,3026.579619
-238.992407,103,3029.339466
-482.618362,114,3032.410284
-479.024431,135,3036.049109
-184.816952,97,3038.665955
-298.313255,109,3041.597044
-295.62471,119,3044.800817
-243.850714,122,3048.076363
-307.308279,108,3050.980758
-722.00384,174,3056.995089
-378.372356,123,3060.312617
-414.2862,118,3063.521547
-406.028647,111,3066.547319
-218.625118,107,3069.435554
-255.338246,99,3072.130387
-417.345474,159,3076.395405
-246.424898,97,3079.037926
-224.487759,104,3081.85858
-431.382511,127,3085.292572
-269.732688,107,3088.198654
-246.417949,101,3090.947453
-213.063892,107,3093.851763
-283.106422,118,3097.048964
-423.955718,139,3100.784545
-415.260023,127,3104.241089
-217.315221,110,3107.208486
-472.32542,151,3112.675668
-335.39702,119,3115.908175
-429.250532,157,3120.110862
-520.522951,181,3124.960239
-628.963988,150,3128.968512
-399.390723,126,3132.377197
-521.038344,184,3137.27728
-427.161779,151,3141.314778
-334.123228,136,3144.980842
-284.647742,111,3147.985438
-516.065839,178,3152.76317
-299.773767,103,3155.560961
-558.585748,171,3160.117785
-326.467656,119,3163.350193
-280.818565,109,3167.695569
-389.407396,116,3170.843203
-506.147642,152,3174.918002
-462.732673,157,3179.115701
-631.270205,170,3183.633305
-437.460805,157,3187.802741
-728.943285,166,3192.227392
-545.82935,139,3195.97051
-293.216609,101,3198.710645
-594.657156,166,3203.137702
-288.141888,121,3206.388154
-546.753484,152,3210.456586
-216.522538,109,3213.396519
-359.090853,152,3217.459184
-480.756829,141,3221.20429
-544.587434,153,3226.701558
-479.208295,143,3230.519197
-407.553154,132,3234.044975
-324.498365,96,3236.638301
-530.979598,155,3240.743706
-416.555406,151,3244.757514
-330.75119,119,3247.970388
-601.140591,160,3252.220072
-302.134811,105,3255.045282
-435.336655,156,3259.176877
-298.387117,127,3262.580627
-570.805584,168,3267.021555
-294.663732,114,3270.075491
-396.938851,144,3273.896141
-422.802128,168,3279.784263
-222.580954,99,3282.452381
-572.902701,149,3286.410532
-458.334273,167,3290.853441
-391.459331,151,3294.896255
-509.9644,165,3299.047545
-361.339921,109,3301.827609
-428.333308,136,3305.260839
-302.949144,110,3308.084869
-419.376405,149,3311.844525
-607.021761,155,3315.747413
-551.661022,158,3319.725397
-533.909645,157,3323.691407
-371.068195,143,3327.309709
-493.103667,149,3331.076858
-567.466039,151,3336.427778
-528.736472,143,3340.173547
-477.894829,148,3344.100876
-416.632267,139,3347.789843
-219.117921,104,3350.578081
-521.043069,147,3354.483045
-363.178687,137,3358.124758
-239.738624,97,3360.734372
-375.904766,145,3364.591669
-371.336846,149,3368.551796
-418.369003,141,3372.294339
-375.382167,148,3376.224967
-288.954572,105,3379.050483
-247.890944,107,3381.922696
-608.927621,158,3386.103062
-515.404076,135,3391.102462
-242.335336,96,3393.680895
-478.939018,147,3397.56132
-236.870564,106,3400.394186
-531.447408,156,3404.521207
-190.178768,97,3407.116125
-221.189686,107,3409.976398
-225.212943,98,3412.604574
-391.024001,143,3416.388813
-349.390926,130,3419.841205
-263.129111,99,3422.504997
-263.555607,104,3425.296149
-425.942842,159,3429.514961
-259.059433,91,3431.97484
-347.77503,123,3435.278955
-414.424486,140,3438.998605
-196.567139,97,3441.594244
-270.687455,101,3445.754435
-359.02004,142,3449.550356
-488.191796,141,3453.319195
-422.000019,141,3457.088787
-269.596188,99,3459.774579
-374.61897,99,3462.463183
-404.94,148,3466.408077
-363.054088,132,3469.939672
-485.044902,159,3474.165024
-426.269338,155,3478.30552
-214.005866,103,3481.078697
-229.47818,106,3483.935503
-374.721788,122,3487.214001
-348.047156,137,3490.872488
-257.176381,115,3493.967019
-538.174174,146,3497.856001
-333.058338,97,3501.938363
-391.547916,150,3505.942125
-341.158661,110,3508.916507
-222.858091,96,3511.506622
-299.875378,127,3514.897602
-490.645358,141,3518.655645
-190.1596,97,3521.275301
-400.005055,112,3524.310633
-295.039263,103,3527.098338
-273.397663,102,3529.858319
-289.704991,105,3532.696113
-186.006984,95,3535.265607
-248.164767,87,3537.625792
-210.084847,98,3540.276959
-197.024443,95,3542.848959
-323.554847,103,3545.641161
-227.502779,103,3548.429098
-209.862038,97,3551.046921
-307.53015,133,3554.60043
-516.443275,145,3559.882708
-246.482349,103,3562.667641
-338.436527,135,3566.265566
-196.604552,101,3568.988512
-377.513938,131,3572.481654
-292.425282,121,3575.720133
-202.878743,97,3578.340337
-306.468885,105,3581.196123
-381.224453,129,3584.655854
-523.97059,150,3588.688236
-460.583271,139,3592.396029
-402.244791,133,3595.950358
-393.863104,125,3599.30644
-314.929955,125,3602.670592
-392.761916,138,3606.366444
-335.366704,146,3610.277872
-362.924927,132,3615.241664
-228.254334,95,3617.813862
-335.417911,128,3621.254833
-287.509628,108,3624.190867
