#{"t_start": 1768318975.2690802, "env_id": "None"}
r,l,t
-45.932426,102,2541.520228
-69.540064,104,2545.800984
-151.534597,110,2548.811413
-49.658695,103,2551.645526
-47.671206,108,2554.605184
-158.674367,96,2557.232051
-74.629809,108,2560.199165
-171.269971,87,2562.562028
-171.546142,166,2567.071057
-175.503367,113,2570.162083
-55.323543,107,2573.110974
-147.562683,109,2576.10314
-36.253593,99,2578.815494
-74.894666,108,2581.78253
-28.411585,96,2584.414503
-73.863128,136,2588.136678
-44.00271,97,2590.796996
-53.535821,117,2594.014793
-61.498682,104,2596.865984
-41.484552,103,2601.125908
-59.391348,115,2604.27896
-57.012029,107,2607.21004
-170.772646,136,2610.913514
-190.684905,157,2615.187402
-55.299671,108,2618.150835
-62.002319,103,2620.978381
-179.183147,131,2624.560095
-52.993326,110,2627.58319
-82.010534,111,2630.606468
-67.020202,109,2633.611934
-86.673038,154,2637.806812
-63.174441,104,2640.487109
-179.245517,126,2643.720904
-63.175714,108,2646.501163
-184.028424,132,2649.894775
-68.017567,108,2652.676551
-62.681205,103,2655.332873
-73.195985,134,2660.180016
-60.60561,110,2663.006502
-66.968276,122,2666.148194
-45.094183,106,2668.870467
-45.954128,106,2671.600041
-45.137141,109,2674.409051
-62.371745,121,2677.529681
-91.202226,131,2680.924098
-183.750924,117,2683.934424
-56.398067,106,2686.654078
-53.223837,120,2689.752599
-38.217174,107,2692.508583
-172.832579,107,2695.254163
-175.495647,113,2698.170975
-49.584812,114,2701.107246
-65.38203,112,2703.996196
-51.397943,103,2706.654692
-60.679385,113,2709.565219
-64.222059,112,2713.899307
-53.879082,108,2716.695018
-81.725098,143,2720.405106
-142.839308,93,2722.812894
-150.899776,116,2725.808846
-38.642157,109,2728.634078
-162.293791,123,2731.822131
-57.845154,109,2734.644142
-55.433404,109,2737.467173
-153.607634,117,2740.49414
-130.846843,90,2742.824785
-40.036794,110,2745.66519
-43.880477,96,2748.155028
-169.946605,138,2751.697025
-62.582842,121,2754.826931
-52.412042,131,2758.212887
-64.452808,123,2761.391851
-48.30617,112,2765.716146
-45.836939,114,2768.645382
-154.80039,105,2771.346353
-38.920547,102,2773.964834
-55.925114,102,2776.591547
-40.264084,99,2779.140587
-46.330841,101,2781.736078
-62.604782,106,2784.46629
-46.707148,114,2787.426869
-58.265407,106,2790.177208
-164.813027,108,2793.001676
-48.227377,96,2795.501191
-171.702788,121,2798.65205
-168.58557,122,2801.831646
-70.695471,122,2805.00904
-56.344892,107,2807.803575
-158.027451,114,2810.770394
-37.759881,103,2813.443116
-56.809605,106,2816.199623
-40.793176,103,2820.293865
-68.004258,105,2822.994119
-60.023511,108,2825.764525
-60.05784,98,2828.286412
-39.33047,100,2830.860005
-36.987556,98,2833.381581
-40.853949,99,2835.92274
-47.799552,113,2838.828217
-56.521572,102,2841.448338
-47.686621,105,2844.143529
-58.273489,112,2847.031699
-29.940902,98,2849.553371
-42.333005,108,2852.331545
-61.64887,116,2855.31262
-48.348193,108,2858.090338
-46.856292,102,2860.707509
-138.62111,101,2863.307304
-57.335585,104,2866.008266
-58.862275,111,2868.870239
-41.20081,104,2871.54365
-52.347547,96,2875.475135
-167.566884,116,2878.486153
-34.262084,100,2881.081202
-35.736074,106,2883.839382
-53.914573,98,2886.377985
-49.927709,99,2888.949507
-43.43677,105,2891.683251
-46.563781,102,2894.343629
-55.513604,102,2897.009017
-44.052963,104,2899.713192
-50.698838,112,2902.619375
-57.957058,109,2905.453438
-41.600679,106,2908.209776
-169.859804,130,2911.599656
-52.614307,104,2914.318012
-36.398998,101,2916.938608
-67.064589,112,2919.868893
-56.876351,96,2922.363182
-46.291358,117,2925.404146
-45.690366,100,2929.436856
-41.396613,108,2932.259673
-32.878625,99,2934.852559
-31.545975,100,2937.458563
-35.133773,104,2940.189769
-174.082358,142,2943.892591
-29.517936,96,2946.400434
-51.790975,98,2948.963521
-55.559039,121,2952.113342
-46.717537,96,2954.62376
-148.040337,112,2957.545607
-139.428471,100,2960.172327
-44.613416,96,2962.679739
-38.993426,98,2965.237497
-47.866887,111,2968.135458
-40.805244,106,2970.904709
-46.675037,119,2974.014292
-45.274129,109,2976.86043
-52.005827,106,2979.639154
-56.209459,118,2984.110572
-43.371857,103,2986.764014
-144.116938,92,2989.134668
-37.262687,96,2991.610037
-34.653412,97,2994.11308
-37.737439,98,2996.630963
-51.324075,103,2999.282824
-42.69985,104,3001.968242
-44.846536,98,3004.509763
-39.719636,102,3007.14142
-53.640652,113,3010.067393
-156.834214,122,3013.216093
-52.902713,102,3015.849898
-56.670175,116,3018.847716
-171.204412,147,3022.624088
-151.466138,95,3025.068492
-60.578542,99,3027.63194
-61.825245,100,3030.222692
-130.130803,89,3032.513896
-64.474125,122,3035.674848
-44.240849,97,3039.567141
-44.203666,104,3042.252554
-45.000249,98,3044.801455
-39.165332,99,3047.358717
-42.373225,98,3049.896501
-39.780219,105,3052.618323
-48.159268,126,3055.869661
-51.865234,103,3058.537399
