#{"t_start": 1767852628.9260564, "env_id": "None"}
r,l,t
-36.917469,98,2538.746233
-45.694837,99,2543.848951
-35.32629,100,2549.003238
-41.402385,98,2554.057571
-41.134585,99,2559.162096
-33.394117,98,2564.216063
-60.168997,127,2570.788387
-40.530687,99,2575.892558
-36.092646,99,2580.996874
-45.66804,100,2586.151106
-46.623197,98,2591.205308
-53.299635,99,2596.30971
-50.916599,100,2601.46387
-28.713207,99,2606.56818
-39.444497,99,2611.655782
-41.605185,99,2616.760058
-40.740877,98,2621.814368
-35.27866,98,2626.868566
-40.284656,98,2631.923262
-56.428214,98,2636.976979
-42.077209,98,2642.031225
-32.084174,99,2647.135475
-38.255758,99,2652.239774
-42.168963,99,2657.344079
-36.753921,100,2662.498428
-33.826729,98,2667.552636
-47.054541,100,2672.706905
-29.750542,99,2677.811215
-36.365621,100,2682.965596
-38.631396,99,2688.069816
-55.644726,99,2693.174105
-49.026603,100,2698.328407
-47.941114,101,2703.532774
-45.227803,98,2708.587045
-55.201841,103,2713.891849
-52.788048,98,2718.945712
-30.12381,100,2724.100481
-43.533311,98,2729.154332
-45.105322,99,2734.258516
-33.947352,98,2739.31273
-37.125096,98,2744.366993
-39.340512,98,2749.421263
-48.855178,98,2754.475482
-48.191475,98,2759.529734
-33.737339,99,2764.633995
-29.611618,98,2769.688238
-46.404587,98,2774.742438
-38.892811,99,2779.846827
-47.820129,98,2784.900964
-29.826771,99,2790.005288
-39.00667,99,2795.109569
-44.10674,97,2800.113727
-53.765695,99,2805.218587
-29.637721,99,2810.32234
-31.883339,99,2815.426601
-38.397649,101,2820.630982
-39.964897,99,2825.737003
-34.935772,98,2830.789491
-39.487882,98,2835.843679
-41.662143,98,2840.89785
-29.598203,98,2845.952141
-27.439779,98,2851.006394
-36.794992,99,2856.110934
-48.537654,98,2861.164883
-35.230626,98,2866.219134
-50.10932,98,2871.273452
-146.17601,94,2876.127442
-39.653073,98,2881.181691
-39.886597,99,2886.285962
-46.385397,100,2891.440319
-133.297935,94,2896.294447
-48.303712,98,2901.348562
-34.100444,98,2906.402826
-49.187759,99,2911.50711
-42.841554,99,2916.61137
-45.354998,97,2921.615544
-157.803697,113,2927.420418
-147.623621,95,2932.324538
-130.471682,93,2937.128576
-49.077506,98,2942.182825
-31.036433,99,2947.287088
-53.223528,98,2952.341319
-39.85674,98,2957.39555
-32.888056,100,2962.549919
-43.023919,100,2967.704245
-46.558857,97,2972.708503
-33.332209,99,2977.812678
-30.535781,99,2982.917017
-28.837486,99,2988.021234
-30.119663,98,2993.075626
-44.192651,99,2998.180024
-50.941065,99,3003.284043
-32.525717,99,3008.388318
-30.181283,99,3013.492601
-55.454971,99,3018.596864
-38.266778,99,3023.70156
-36.6795,97,3028.705359
-32.772845,98,3033.759573
-34.41696,98,3038.813868
-31.758187,99,3043.91819
-45.144257,99,3049.022364
-40.741465,97,3054.026576
-40.765093,98,3059.080809
-48.729871,98,3064.135859
-34.711684,98,3069.189576
-43.2683,97,3074.193742
-44.335017,98,3079.24879
-34.933757,100,3084.402454
-36.400452,98,3089.456271
-28.720853,98,3094.510802
-48.969189,98,3099.564754
-34.227771,99,3104.669005
-35.504403,98,3109.723266
-33.940155,98,3114.77752
-50.676171,98,3119.83173
-38.637574,97,3124.835969
-51.906544,98,3129.89016
-44.529069,98,3134.944493
-47.372249,98,3139.998847
-45.326703,98,3145.053195
-46.247473,99,3150.157246
-34.216848,98,3155.211483
-44.338579,98,3160.265963
-47.062779,97,3165.270246
-163.743012,119,3171.37494
-31.441916,98,3176.42938
-38.485954,98,3181.483449
-44.199681,98,3186.520996
-28.88629,97,3191.525158
-36.737879,97,3196.529298
-42.805034,98,3201.583646
-45.411535,97,3206.587785
-37.103344,97,3211.592046
-31.342427,98,3216.646243
-51.880626,98,3221.700416
-55.015628,98,3226.754722
-42.767587,99,3231.858946
-36.324237,98,3236.913264
-34.538027,100,3242.067529
-32.829132,97,3247.071738
-30.751186,99,3252.176019
-40.258921,99,3257.280229
-47.858127,98,3262.334507
-40.009557,97,3267.338759
-29.768957,98,3272.392932
-49.04854,97,3277.397159
-49.056266,98,3282.434912
-42.679839,99,3287.539024
-30.490352,98,3292.593226
-28.608222,97,3297.597442
-28.491753,97,3302.601651
-26.964739,98,3307.655958
-42.729376,98,3312.71014
-31.154584,98,3317.764759
-33.672121,97,3322.768978
-32.577355,99,3327.873068
-49.256027,98,3332.927151
-30.699104,97,3337.931784
-30.640387,98,3342.98771
-34.51051,98,3348.03979
-52.428497,98,3353.094349
-476.442835,500,3378.265147
-39.948584,97,3383.269276
-46.519373,99,3388.374009
-29.548193,97,3393.378136
-48.838078,98,3398.431983
-31.443984,99,3403.53623
-33.425361,97,3408.540406
-27.350735,98,3413.594739
-47.418974,105,3418.999198
-51.529162,98,3424.053492
-27.686287,99,3429.157715
-32.414324,97,3434.161921
-46.72697,99,3439.266157
-48.137033,98,3444.320429
-27.479238,98,3449.374679
-40.486164,99,3454.478946
-39.668385,97,3459.483131
-49.334829,106,3464.937701
-30.10817,98,3469.99194
-32.59883,97,3474.996145
-43.971467,98,3480.050664
-59.279089,98,3485.104622
-37.858591,96,3490.059126
-29.786586,98,3495.113006
-37.358515,97,3500.117209
-42.747801,97,3505.121418
-28.435843,99,3510.22633
-34.424936,100,3515.379956
-54.871025,98,3520.43421
-46.12727,98,3525.488528
-33.605896,107,3530.993091
-31.119754,98,3536.047379
-35.689923,98,3541.101553
-48.052496,97,3546.105773
-41.381987,97,3551.110056
-45.882877,97,3556.114137
-37.510905,99,3561.218438
-61.815843,152,3568.9752
-50.408577,97,3573.979728
-28.325798,98,3579.033329
-34.789166,98,3584.088501
-27.823897,98,3589.141847
-59.628626,99,3594.246175
-29.097303,99,3599.35039
-35.413448,98,3604.404704
-39.943629,97,3609.408777
-51.181139,102,3614.663196
-43.091528,98,3619.717473
-38.060343,98,3624.771768
-33.538354,97,3629.775875
-30.861026,99,3634.880187
-28.487172,98,3639.934397
-65.134382,117,3645.939815
-46.119152,97,3650.943627
-45.810753,101,3656.147976
-47.546358,99,3661.252275
-38.454127,97,3666.256463
-42.166319,97,3671.260904
-34.027046,98,3676.298321
-45.2916,97,3681.302411
-42.463993,98,3686.356712
-32.158118,99,3691.460949
-435.431809,500,3716.632008
-34.428704,98,3721.686271
-52.312512,101,3726.890664
-46.698839,97,3731.894833
-31.878223,99,3736.999102
-56.335693,104,3742.353612
-32.188935,98,3747.407817
-34.639168,98,3752.462078
-43.863982,101,3757.666434
-40.032255,98,3762.720757
-45.501008,98,3767.774907
-52.709209,98,3772.829107
-43.29199,98,3777.883506
-48.144487,99,3782.987673
-57.458265,99,3788.091926
-46.668466,99,3793.196227
-56.500248,105,3798.6008
-40.923968,97,3803.605004
-40.330824,100,3808.759648
-51.261243,105,3814.163841
-41.87258,99,3819.268193
-40.003058,98,3824.322358
-38.262044,99,3829.426637
-38.263776,98,3834.480952
-34.925039,98,3839.5352
-32.869771,98,3844.589311
-35.123339,100,3849.74367
-43.027675,99,3854.848077
-34.938669,100,3860.002259
-220.841431,166,3868.442687
-36.522328,100,3873.597
-210.37203,187,3883.10497
-29.95789,99,3888.20926
-37.049545,99,3893.31356
-46.014862,99,3898.418628
-48.968767,97,3903.422036
-44.515863,99,3908.526447
-46.022169,97,3913.530747
-41.006456,99,3918.634885
-45.16534,98,3923.68904
-33.42109,99,3928.793325
