#{"t_start": 1768332712.6886976, "env_id": "None"}
r,l,t
-65.118939,102,2371.716541
-58.61507,100,2374.300416
-145.767295,99,2376.854369
-63.929721,105,2379.584374
-61.048842,104,2383.671114
-34.667905,97,2386.169631
-92.21352,119,2389.239929
-48.167882,97,2391.741765
-140.003232,103,2394.401676
-165.982502,107,2397.159108
-44.924457,112,2400.053622
-38.52057,101,2402.657235
-48.748526,103,2405.309628
-153.469152,91,2407.662341
-144.920782,106,2410.390029
-139.537263,89,2412.688305
-38.360034,101,2415.290901
-34.57375,99,2417.846754
-45.898406,113,2420.75759
-66.668573,109,2423.571513
-163.609468,97,2426.075343
-55.467392,102,2428.707283
-53.304357,102,2431.341866
-53.935158,98,2433.868349
-38.907606,101,2437.891276
-35.014486,100,2440.443815
-66.592141,110,2443.266352
-154.101999,106,2445.966499
-139.614705,91,2448.285818
-55.959629,106,2450.982863
-57.044921,106,2453.688327
-150.066579,116,2456.643935
-26.572344,96,2459.090778
-154.369886,107,2461.816606
-53.295581,104,2464.552969
-50.140186,108,2467.437791
-137.689852,99,2470.080415
-65.553261,119,2473.259911
-59.403128,96,2475.82502
-49.237786,110,2478.764625
-36.754337,100,2481.427992
-44.882958,101,2484.13119
-48.64788,98,2486.751122
-43.548924,94,2489.262578
-51.457843,102,2493.30065
-54.49668,107,2496.033074
-44.736084,104,2498.697628
-160.572831,109,2501.48237
-160.474597,141,2505.080869
-50.27417,100,2507.631267
-140.611523,103,2510.271633
-47.649949,112,2513.135919
-47.535018,103,2515.76074
-60.75558,109,2518.540678
-161.46209,118,2521.541566
-75.432342,124,2524.709121
-39.481287,101,2527.278636
-195.011452,99,2529.803661
-53.40986,106,2532.503479
-49.966797,102,2535.112031
-135.701287,91,2537.430175
-150.878078,123,2540.567715
-52.886984,102,2544.58667
-37.110645,98,2547.093206
-37.881056,96,2549.554168
-54.432302,104,2552.214362
-153.338737,115,2555.171152
-53.409282,103,2557.80223
-147.687205,106,2560.527039
-40.087816,101,2563.114231
-50.999941,98,2565.628919
-63.408255,105,2568.325653
-55.96114,102,2570.924623
-43.101365,97,2573.412163
-47.050196,106,2576.113902
-36.986419,101,2578.690911
-137.673825,98,2581.189447
-58.484438,102,2583.798078
-64.196806,139,2587.341388
-44.195794,97,2589.818912
-46.143124,107,2592.544881
-158.285603,105,2595.259172
-38.64317,97,2599.119892
-156.288968,145,2602.794729
-55.392165,96,2605.257874
-60.307553,105,2608.066972
-154.151509,100,2610.739489
-30.52375,96,2613.296379
-72.102641,110,2616.238524
-58.99052,96,2618.804039
-151.687318,103,2621.552603
-48.911339,106,2624.382434
-149.093952,105,2627.181852
-63.561593,109,2630.092275
-53.430806,97,2632.678099
-61.472506,105,2635.485185
-153.881072,93,2637.968409
-57.183411,99,2640.623501
-50.010898,108,2643.505713
-51.547266,100,2646.179705
-161.908045,123,2649.444054
-197.504479,150,2654.869279
-46.3788,100,2657.554865
-35.020821,101,2660.277115
-39.364578,97,2662.883268
-50.258409,98,2665.524187
-40.119942,102,2668.271451
-49.25743,99,2670.945577
-50.461386,113,2673.99044
-38.716692,96,2676.574958
-156.365697,91,2679.033865
-51.141429,110,2682.000768
-45.971094,104,2684.802189
-37.421162,99,2687.470702
-65.59044,113,2690.517169
-44.387078,109,2693.452478
-165.826573,113,2696.499286
-51.013323,102,2699.251375
-152.747968,108,2702.190873
-46.297647,96,2704.787315
-54.620922,109,2707.726296
-33.023199,96,2711.750415
-58.846587,102,2714.528183
-53.353827,97,2717.16334
-40.552142,102,2719.937672
-52.688922,99,2722.626713
-31.438304,101,2725.379101
-47.975186,96,2727.980565
-142.987675,90,2730.423444
-39.066276,97,2733.058889
-53.999886,99,2735.747981
-164.435864,139,2739.510782
-35.055045,100,2742.222519
-47.63737,103,2745.027872
-52.22718,104,2747.844848
-39.031155,98,2750.502798
-64.743369,106,2753.376338
-39.253359,98,2756.036732
-154.150427,135,2759.67547
-39.717282,104,2762.492665
-172.570614,125,2765.870386
-61.901987,111,2770.315884
-54.003306,108,2773.234723
-147.532944,92,2775.720066
-57.062231,106,2778.585241
-61.080118,105,2781.421695
-45.362641,98,2784.069592
-58.835955,115,2787.184321
-57.890329,115,2790.297567
-147.254859,104,2793.113748
-43.959335,107,2796.009687
-36.811578,106,2798.868153
-57.33284,99,2801.548154
-141.736448,94,2804.086406
-40.39507,107,2806.97774
-39.258295,101,2809.71084
-43.361694,105,2812.543694
-33.784974,101,2815.275949
-142.157244,115,2818.382203
-40.210024,106,2821.24962
-37.032715,100,2825.382564
-140.653847,106,2828.227671
-42.723256,98,2830.868369
-48.917574,102,2833.609574
-50.382368,100,2836.302437
-35.66321,100,2838.991904
-43.963024,107,2841.867004
-57.17868,109,2844.802506
-41.205808,96,2847.383427
-36.738878,98,2850.02084
-47.496116,111,2853.006456
-151.644659,101,2855.720833
-57.470778,102,2858.460349
-151.02078,95,2861.011659
-37.159355,94,2863.536377
-51.954725,122,2866.812835
-39.85493,106,2869.657379
-42.609762,98,2872.29676
-51.830268,108,2875.201878
-49.515657,98,2877.833335
-50.758234,102,2882.02064
-34.882662,98,2884.671091
-52.369853,102,2887.429437
-37.685545,102,2890.185609
-43.334454,98,2892.833943
-58.82707,105,2895.677777
-52.684293,111,2898.6723
-61.433972,112,2901.698914
-159.093666,119,2904.908945
-37.396805,98,2907.55681
-39.940851,100,2910.255222
-61.473197,117,2913.411836
-42.714932,103,2916.199173
-71.107033,113,2919.255208
-37.467727,106,2922.122865
-55.95478,108,2925.036521
-31.654938,102,2927.788169
-52.127495,108,2930.711323
-36.977572,96,2933.301471
-49.332174,107,2936.202852
