#{"t_start": 1767814088.150325, "env_id": "None"}
r,l,t
-162.307648,93,5312.686681
-142.726903,96,5317.640808
-164.050879,93,5322.444699
-149.407341,96,5327.398918
-355.47037,121,5333.60408
-159.286249,94,5338.458162
-373.11777,124,5344.813807
-161.425309,96,5349.768101
-156.362672,92,5354.521881
-175.493839,93,5359.32567
-348.585267,117,5365.330936
-156.80543,93,5370.135039
-158.4201,92,5374.888697
-134.475981,93,5379.692698
-164.584058,96,5384.646851
-145.36534,92,5389.400868
-152.102558,94,5394.254888
-179.27827,99,5399.359185
-165.218888,94,5404.21328
-152.716029,94,5409.067353
-138.638165,94,5413.921372
-169.605384,94,5418.775532
-149.601411,92,5423.529758
-179.189668,94,5428.383559
-162.249677,93,5433.188653
-161.121156,95,5438.091656
-132.634372,93,5442.895704
-161.89355,95,5447.799829
-181.638002,93,5452.603851
-176.447839,97,5457.608354
-140.097441,93,5462.412077
-133.563815,94,5467.266438
-145.327098,95,5472.170346
-182.380673,94,5477.024307
-178.934731,98,5482.078581
-168.699204,93,5486.882614
-136.583938,94,5491.736675
-177.556563,95,5496.641088
-138.631465,93,5501.445834
-154.287187,94,5506.299375
-163.791071,92,5511.036208
-191.579363,100,5516.190513
-159.201055,94,5521.044617
-145.757956,92,5525.798682
-139.114089,95,5530.702824
-176.894388,95,5535.606834
-177.166775,93,5540.410897
-176.679153,93,5545.214913
-141.351661,94,5550.068989
-163.473354,95,5554.956384
-134.727542,94,5559.810511
-140.6656,93,5564.6145
-134.854924,94,5569.451953
-162.23551,93,5574.255966
-150.297646,93,5579.059948
-145.513678,93,5583.864041
-156.783222,95,5588.768108
-188.466116,99,5593.872449
-174.356485,92,5598.626369
-161.795247,93,5603.413701
-168.781427,95,5608.317852
-149.441793,95,5613.221963
-171.622099,93,5618.025987
-148.797111,94,5622.880032
-142.611604,94,5627.734408
-137.385104,94,5632.588241
-183.376792,96,5637.542497
-151.335464,92,5642.296335
-141.886038,95,5647.200404
-143.891127,94,5652.054492
-145.177191,95,5656.958876
-138.05065,94,5661.813283
-164.044486,94,5666.666748
-141.969274,94,5671.520831
-146.008944,93,5676.324873
-131.185239,93,5681.128885
-164.435368,94,5685.98335
-138.665058,95,5690.887486
-162.128083,93,5695.69106
-159.564762,96,5700.645304
-136.666664,95,5705.549408
-168.174773,93,5710.353408
-139.551985,98,5715.40765
-144.647803,94,5720.261713
-175.897157,94,5725.115753
