#{"t_start": 1768339536.3845134, "env_id": "None"}
r,l,t
-158.346882,88,2910.887277
-144.733557,90,2913.317519
-200.465529,93,2917.230893
-211.839024,91,2919.660739
-168.178324,89,2922.049738
-152.40185,87,2924.3717
-222.548859,87,2926.703904
-177.892032,91,2929.136828
-169.571243,95,2931.677085
-162.213492,94,2934.188275
-140.132694,87,2936.517862
-157.551271,88,2938.87389
-146.651653,87,2941.209805
-149.009409,94,2943.725547
-182.540474,91,2946.166172
-172.330546,94,2948.676969
-178.069995,92,2951.138726
-170.236737,94,2953.651518
-165.903507,89,2956.035195
-137.729037,94,2958.548769
-144.686042,87,2960.87915
-159.843398,91,2963.315543
-145.724432,87,2965.653535
-157.161056,91,2968.097251
-162.494927,89,2970.483499
-127.649246,87,2974.271784
-155.265585,91,2976.745281
-161.141282,87,2979.108031
-148.356941,87,2981.475339
-137.173798,87,2983.838707
-148.19784,88,2986.231038
-163.606604,91,2988.704669
-182.577469,91,2991.178632
-177.108141,90,2993.624012
-162.501224,90,2995.986083
-154.564585,89,2998.259789
-166.92528,95,3000.684249
-173.54137,91,3003.017508
-171.514734,89,3005.284882
-132.39651,88,3007.530962
-144.549507,89,3009.798048
-134.792631,89,3012.067639
-165.19109,93,3014.431442
-154.780417,89,3016.755473
-153.172207,89,3019.138933
-135.848287,91,3021.584502
-160.098966,89,3023.963448
-191.261449,87,3026.293067
-155.158885,95,3030.280207
-169.007327,91,3032.732785
-159.189057,91,3035.182992
-136.455519,87,3037.529365
-151.544988,89,3039.923778
-141.899947,87,3042.27372
-154.129194,88,3044.640784
-154.613298,89,3047.042171
-172.134442,89,3049.437285
-158.94838,90,3051.861685
-152.781296,91,3054.306406
-174.691241,92,3056.781254
-175.503085,91,3059.226893
-144.411766,87,3061.580608
-150.416464,89,3063.972581
-150.631977,90,3066.392345
-171.971016,87,3068.734572
-159.109772,88,3071.100701
-146.374566,91,3073.549434
-161.426686,89,3075.942479
-167.225672,93,3078.446904
-136.52271,92,3080.917139
-178.439691,89,3083.31943
-167.722501,89,3087.146304
-163.370764,87,3089.484603
-160.560724,89,3091.879138
-157.515726,87,3094.217274
-171.543495,93,3096.71609
-156.811841,87,3099.054849
-137.441002,89,3101.449934
-150.37885,87,3103.799752
-160.121742,87,3106.138356
-155.18517,89,3108.534612
-136.28661,89,3110.926436
-166.724677,92,3113.398966
-174.79025,91,3115.846388
-150.521989,89,3118.241929
-148.353889,91,3120.687778
-142.565356,89,3123.088398
-159.420067,89,3125.480293
-171.453381,87,3127.824757
-151.292704,90,3130.242318
-157.693419,90,3132.664442
-159.282606,87,3135.006708
-145.643545,90,3137.43155
-164.592036,87,3139.772026
-130.848747,87,3143.522848
-145.012466,89,3145.897221
-135.180584,90,3148.311195
-169.337879,93,3150.792515
-157.953933,88,3153.146553
-174.339825,89,3155.52321
-133.362724,87,3157.849343
-135.308402,87,3160.175681
-142.440091,91,3162.615288
-165.306142,87,3164.941129
-152.191735,90,3167.346552
-145.486032,87,3169.669342
-153.861792,87,3171.996274
-133.91726,87,3174.319457
-156.845433,89,3176.693598
-132.707436,88,3179.046832
-164.561629,89,3181.423631
-158.450423,87,3183.751813
-142.981132,88,3186.100033
-144.017703,90,3188.523021
-150.838258,89,3190.786374
-138.472432,89,3193.047138
-179.626908,89,3195.303726
-180.159316,91,3199.041334
-135.09848,87,3201.247436
-149.732802,89,3203.509261
-171.116921,87,3205.717398
-126.99494,87,3207.939451
-135.683066,88,3210.167684
-153.526591,87,3212.374917
-149.757488,89,3214.63003
-137.885853,87,3216.833678
-146.255063,88,3219.064469
-138.853174,87,3221.269275
-134.208357,91,3223.574908
-170.599041,91,3225.877275
-135.378785,88,3228.122773
-154.410809,89,3230.377591
-143.978527,87,3232.585331
-133.615098,88,3234.812407
-158.738357,87,3237.018175
-156.21894,87,3239.226085
-130.772135,87,3241.429529
-134.077046,87,3243.637678
-164.158839,89,3245.892721
-131.452845,88,3248.129798
-161.194735,89,3251.829977
-130.521046,87,3254.034439
-161.579334,87,3256.238825
-132.643438,87,3258.4445
-160.7642,87,3260.649564
-143.305863,87,3262.856649
-143.468737,87,3265.061359
-133.280752,87,3267.265277
-154.798138,86,3269.452074
-138.294509,88,3271.680131
-156.948518,87,3273.888373
-127.703012,87,3276.096751
-159.729819,87,3278.308455
-148.897183,88,3280.541115
-132.359797,87,3282.750182
-151.391426,88,3284.985477
-170.878387,89,3287.242696
-140.241137,90,3289.532721
-140.359505,87,3291.83857
-180.463665,93,3294.326146
-156.701929,87,3296.649353
-137.834183,87,3298.976286
-134.671186,89,3301.350387
-158.17427,87,3305.10268
-165.60604,87,3307.432701
-154.843075,87,3309.772478
-143.069891,89,3312.161717
-131.464743,87,3314.501024
-126.065145,87,3316.739314
-159.300861,87,3318.957239
-138.024197,88,3321.191391
-128.788691,87,3323.419353
-145.779621,87,3325.645703
-131.028168,87,3327.872956
-144.699171,89,3330.150275
-149.255351,87,3332.371583
-133.240705,88,3334.642562
-135.938576,87,3336.879634
-132.511718,88,3339.14661
-130.850132,90,3341.461735
-143.244681,88,3343.728743
-132.598457,88,3345.992683
-162.260622,87,3348.244045
-137.916523,89,3350.514066
-126.446034,87,3352.735105
-135.383386,87,3354.956437
-136.350773,87,3357.177791
-159.415311,89,3360.968884
-135.570909,87,3363.296685
-131.875072,89,3365.675989
-152.577058,87,3368.001775
-161.790889,87,3370.331924
-183.719245,93,3372.8168
-161.095022,89,3375.195264
-145.079911,87,3377.520174
-156.599908,87,3379.846936
-127.397325,87,3382.172973
-151.455194,87,3384.502031
-141.87676,90,3386.905496
-166.527964,87,3389.243186
-136.308038,87,3391.571224
-157.691035,89,3393.954662
-132.311245,87,3396.277067
-129.741085,88,3398.632527
-146.454887,87,3400.958172
-154.992129,89,3403.340361
-161.6987,87,3405.665866
-124.196414,88,3408.020071
-131.58407,88,3410.382008
-134.288117,87,3412.709719
-135.38804,89,3416.545551
-140.103976,88,3418.918235
-125.096301,88,3421.29094
-156.216688,87,3423.638276
-138.991018,87,3425.985387
-146.879749,88,3428.358866
-125.776702,87,3430.712713
-154.140191,87,3433.065836
-154.13404,89,3435.475214
-162.995025,87,3437.822643
-142.817421,88,3440.203429
