#{"t_start": 1767801299.1029978, "env_id": "None"}
r,l,t
-45.605698,101,3567.197921
-54.409986,100,3572.352356
-63.024953,99,3577.456743
-52.634717,100,3582.610868
-52.898981,100,3587.765215
-47.202254,102,3593.019513
-52.362916,99,3598.123942
-54.711475,99,3603.228125
-46.240611,100,3608.382459
-42.75154,101,3613.587008
-57.845926,101,3618.791615
-193.050844,94,3623.645225
-197.201385,98,3628.699389
-41.625655,101,3633.90399
-55.283156,100,3639.058142
-39.30454,99,3644.162425
-39.328978,100,3649.316704
-48.049437,100,3654.471491
-52.50038,100,3659.625295
-54.090919,100,3664.779789
-59.706858,102,3670.017662
-35.957734,100,3675.171991
-73.43813,101,3680.376318
-35.597726,101,3685.5805
-48.645151,100,3690.734748
-44.768247,101,3695.939081
-46.914735,104,3701.29345
-42.286382,100,3706.44833
-39.530179,100,3711.60242
-42.099591,100,3716.756507
-32.862736,99,3721.860929
-870.564954,500,3747.031763
-33.854401,100,3752.186389
-42.285309,99,3757.290503
-41.382477,101,3762.494909
-40.628506,100,3767.649563
-30.124177,98,3772.703701
-53.976748,100,3777.857933
-34.619651,102,3783.113343
-49.697734,100,3788.266423
-29.939454,100,3793.421232
-39.641187,100,3798.575052
-30.547263,100,3803.729634
-39.989185,101,3808.933976
-36.138271,100,3814.087901
-36.78071,100,3819.242329
-49.3923,98,3824.280313
-43.347746,100,3829.434532
-35.962383,100,3834.58889
-32.778064,100,3839.742809
-31.569775,99,3844.84707
-46.242708,101,3850.05195
-42.176219,99,3855.155794
-52.435741,98,3860.210318
-43.955042,99,3865.314319
-42.946332,101,3870.518826
-36.600351,100,3875.673154
-39.256128,100,3880.827367
-51.58061,100,3885.981882
-31.902449,99,3891.08603
-32.702255,99,3896.190243
-69.198794,100,3901.344582
-48.956821,98,3906.399264
-43.99646,100,3911.553505
-28.760141,100,3916.70788
-38.755948,99,3921.811943
-51.147551,98,3926.86598
-49.02328,99,3931.971039
-41.697083,99,3937.074717
-35.337758,98,3942.128991
-32.158646,99,3947.233356
-38.072767,98,3952.287771
-42.532894,99,3957.392159
-38.638852,99,3962.49604
-38.296166,99,3967.600713
-35.280885,98,3972.654641
-53.144163,99,3977.759038
-36.59739,99,3982.863529
-37.938339,99,3987.967826
-32.744051,99,3993.072084
-31.853433,100,3998.226442
-38.089841,100,4003.380551
-45.036241,98,4008.434803
-37.747869,99,4013.539203
-46.363183,99,4018.643379
-47.685814,100,4023.797889
-52.419145,98,4028.852286
-39.677293,98,4033.906427
-36.706714,99,4039.010512
-45.866375,99,4044.114781
-38.94339,99,4049.219307
-39.765224,100,4054.373717
-39.334417,98,4059.427632
-35.614718,98,4064.48202
-34.942928,98,4069.536402
-38.608838,99,4074.640852
-37.309523,100,4079.794814
-40.417581,97,4084.798848
-37.970037,98,4089.853227
-38.137722,99,4094.958175
-28.445062,99,4100.062055
-69.086242,98,4105.116361
-54.588027,98,4110.153523
-32.580996,98,4115.207923
-33.705393,98,4120.262017
-48.266199,101,4125.467039
-54.066492,101,4130.670851
-72.803436,100,4135.825181
-61.262378,100,4140.979923
-56.357984,99,4146.083678
-35.234507,99,4151.188458
-63.663492,100,4156.342675
-57.939244,98,4161.396832
-59.631609,99,4166.500855
-51.842375,99,4171.605266
-71.009619,100,4176.759474
-55.229543,99,4181.863882
-66.384278,99,4186.968481
-73.567306,99,4192.07244
-45.119889,100,4197.22671
-52.956412,100,4202.397959
-56.402862,99,4207.502131
-49.05809,99,4212.606369
-57.660597,100,4217.76066
-52.372693,100,4222.915261
