#{"t_start": 1767839728.4616997, "env_id": "None"}
r,l,t
-143.311629,95,3696.798487
-158.372451,94,3701.652597
-148.218881,94,3706.506643
-172.19542,93,3711.310662
-143.844373,94,3716.164713
-152.8279,93,3720.968744
-150.510549,94,3725.822848
-135.668011,93,3730.626878
-155.356767,94,3735.480937
-137.479084,95,3740.385052
-172.921047,95,3745.289396
-136.468049,94,3750.143224
-149.87513,93,3754.947264
-155.987068,94,3759.801344
-145.285187,93,3764.60535
-142.580183,94,3769.459454
-159.444733,94,3774.3135
-146.638349,93,3779.117599
-152.634399,94,3783.971594
-152.504065,94,3788.825646
-150.69767,92,3793.579636
-156.465283,93,3798.384021
-152.887579,93,3803.187684
-130.582624,93,3807.991809
-137.758339,94,3812.845785
-162.727755,94,3817.699817
-169.678693,93,3822.503897
-133.980779,93,3827.307916
-163.360249,93,3832.111831
-164.174184,94,3836.965947
-171.330952,93,3841.770011
-152.167878,92,3846.523976
-141.890853,94,3851.378066
-147.10797,94,3856.232138
-164.166974,95,3861.136247
-151.268032,93,3865.940311
-149.186558,94,3870.794359
-159.027131,93,3875.598412
-140.801942,94,3880.452445
-150.782323,96,3885.406637
-144.121509,94,3890.260864
-169.028823,95,3895.148041
-139.643507,94,3900.002161
-171.043361,96,3904.956268
-149.119225,94,3909.810376
-167.701851,93,3914.614504
-131.766845,93,3919.418536
-129.4756,94,3924.27252
-133.525549,94,3929.126582
-135.304553,94,3933.980651
-156.433864,94,3938.834738
-152.839022,94,3943.673288
-164.5948,94,3948.526571
-152.405353,96,3953.480372
-145.390229,94,3958.334691
-137.113817,93,3963.138423
-163.234358,94,3967.992527
-134.079391,94,3972.846568
-149.577589,94,3977.700625
-145.910258,93,3982.50508
-163.282231,93,3987.308692
-156.394371,93,3992.112702
-165.316995,95,3997.016789
-167.644613,93,4001.821265
-172.14615,94,4006.674893
-163.660537,93,4011.479238
-140.62324,94,4016.332994
-159.269128,94,4021.187438
-155.288383,94,4026.041134
-175.255822,95,4030.945246
-150.645823,93,4035.74933
-157.731324,93,4040.55339
-151.076672,92,4045.307293
-131.931216,94,4050.16163
-161.280785,94,4055.015616
-162.786166,94,4059.869522
-137.971805,93,4064.673561
-172.248342,93,4069.478096
-158.034838,93,4074.281648
-170.297619,98,4079.335817
-147.663669,94,4084.189913
-153.348076,92,4088.943863
-149.609893,93,4093.747994
-148.506609,92,4098.501927
-159.78551,96,4103.456207
-153.317827,94,4108.310323
-137.523782,93,4113.114144
-175.956157,95,4118.01826
-145.965139,94,4122.872343
-148.955406,94,4127.726687
-156.007651,93,4132.530728
-148.145486,94,4137.38446
-160.050556,93,4142.18889
-167.652577,93,4146.99255
-143.994634,96,4151.946798
-146.118049,93,4156.750871
-153.785041,95,4161.655014
-176.788139,92,4166.408835
-175.581519,94,4171.262852
-139.48141,93,4176.066878
-156.333704,94,4180.921049
-140.559706,94,4185.775037
-181.783698,95,4190.679929
-144.666798,96,4195.633289
-153.296554,94,4200.487381
-154.707332,94,4205.341455
-152.103201,93,4210.145489
-163.205077,95,4215.049598
-160.030578,94,4219.903624
-177.09353,94,4224.757701
-168.741483,93,4229.561751
-128.938705,93,4234.365773
-136.459398,93,4239.169786
-177.046439,94,4244.02388
-150.97271,93,4248.827843
-140.441425,93,4253.631932
-163.512718,93,4258.436076
-151.958958,95,4263.340064
-165.114243,94,4268.19432
-136.224027,94,4273.048152
-140.017586,93,4277.852543
-169.878248,94,4282.706364
-132.926222,93,4287.510756
-137.481405,93,4292.314453
-138.694714,92,4297.068469
-132.747443,92,4301.822452
-145.902238,94,4306.676601
-155.624044,93,4311.480769
-137.38124,95,4316.38457
-162.909205,93,4321.188733
-146.938308,93,4325.992952
-136.1002,94,4330.846832
-132.622969,95,4335.750845
-147.67042,94,4340.604995
-170.943815,94,4345.458951
-165.338522,93,4350.262949
-160.39807,92,4355.000263
-161.36362,93,4359.804292
-139.512039,94,4364.65836
-162.221952,94,4369.512423
-163.770701,93,4374.316457
-155.516882,93,4379.120449
-160.172865,92,4383.874479
-174.991428,95,4388.779078
-177.46155,95,4393.682711
-165.77297,96,4398.636907
-171.866136,94,4403.490931
-157.8584,94,4408.344973
-149.209077,95,4413.249095
-153.199114,95,4418.153219
-156.248351,93,4422.957272
-176.14679,94,4427.811773
-161.427706,95,4432.715447
-154.981929,94,4437.56953
-150.344581,95,4442.473618
-136.458543,93,4447.277992
-169.252218,94,4452.131707
-155.101393,91,4456.835659
-144.616178,93,4461.639998
-159.31981,95,4466.543807
-138.437665,94,4471.398181
-156.121751,93,4476.20191
-149.836084,94,4481.055989
-160.626005,94,4485.910546
-135.173472,93,4490.71411
-167.855503,94,4495.568219
-141.81029,94,4500.42225
-155.152671,95,4505.326618
-134.919512,94,4510.181065
-138.917237,93,4514.984494
-146.866544,94,4519.838541
-157.991337,96,4524.792697
-166.302932,95,4529.696831
-153.327892,95,4534.600932
-165.2753,94,4539.455029
-138.103841,92,4544.208958
-143.032313,95,4549.11308
-139.087152,94,4553.967144
-169.062814,94,4558.821227
-141.712368,93,4563.625312
-179.488229,94,4568.479343
-156.553296,94,4573.333397
-142.329203,93,4578.137427
-133.605169,94,4582.991975
-140.939957,94,4587.828992
-165.382321,92,4592.583112
-147.988672,93,4597.370305
-137.137271,94,4602.224296
-160.833299,92,4606.978283
-169.623567,92,4611.732282
-164.041675,94,4616.586309
-138.415577,93,4621.390355
-163.165028,94,4626.244448
-168.341726,91,4630.948532
-159.974436,93,4635.752418
-134.844,92,4640.506406
-154.51512,92,4645.260405
-163.534903,92,4650.014402
-157.534468,93,4654.81888
-135.952742,94,4659.672488
-144.291334,93,4664.477075
-158.895516,93,4669.280595
-145.287314,92,4674.035228
-157.607901,92,4678.788491
-169.999693,92,4683.542494
-144.941902,93,4688.346617
-152.637782,93,4693.150552
-157.614496,93,4697.954602
-179.1991,95,4702.858685
-151.661146,94,4707.713025
-155.481221,93,4712.5168
-134.593714,92,4717.270794
-157.56037,94,4722.124845
-143.688039,92,4726.878837
-151.939345,92,4731.632815
-176.171136,95,4736.536943
-159.589699,92,4741.291013
-151.697996,93,4746.09499
-141.971805,94,4750.949043
-153.536097,94,4755.803084
-163.66619,93,4760.60716
-157.268443,92,4765.361205
-174.703168,94,4770.215208
-155.362088,93,4775.019216
-169.581419,92,4779.773202
-142.282873,93,4784.577226
-164.300685,93,4789.381225
-168.916732,92,4794.13552
-141.203455,93,4798.939586
-151.477809,94,4803.79332
-169.794742,95,4808.697454
-155.269504,95,4813.601569
-147.126314,94,4818.455818
-146.040817,92,4823.209594
